reaction,name
rxn12366_c0,transport of d-lactate [extraorganism-cytosol](secondary symport)
rxn12367_c0,transport of glycolate [extraorganism-cytosol](secondary symport)
rxn12371_c0,transport of citrate [extraorganism-cytosol](secondary symport)
rxn12375_c0,transport of betaine [extraorganism-cytosol](secondary symport)
rxn12423_c0,transport of fumarate [extraorganism-cytosol](secondary symport)
rxn12427_c0,transport of guanosine [extraorganism-cytosol](secondary symport)
rxn12435_c0,transport of benzoate [periplasm-cytosol](secondary symport) irreversible
rxn12440_c0,transport of xanthine [extraorganism-cytosol](secondary symport)
rxn12446_c0,transport of malate [extraorganism-cytosol](secondary symport) TDT family
rxn12448_c0,transport of na+ [extraorganism-cytosol](secondary antiport)
rxn12451_c0,transport of l-proline [extraorganism-cytosol](secondary symport)
rxn12456_c0,transport of l-threonine [cytosol-extraorganism](secondary antiport)
rxn12459_c0,transport of l-tyrosine [extraorganism-cytosol](secondary symport)
rxn12494_c0,ubiquinol oxidase
rxn12504_c0,transport of fe+2 [extraorganism-cytosol](secondary symport)
rxn12510_c0,ATP:pantothenate 4'-phosphotransferase
rxn12512_c0,(R)-4'-Phosphopantothenate:L-cysteine ligase
rxn12526_c0,D-Glucosamine transport via proton antiport
rxn12529_c0,TRANS-RXNAVI-26524.ce.brachyexp.GLYCEROL_GLYCEROL
rxn12554_c0,Taurine transport via proton symport
rxn12562_c0,Itaconate transport via proton symport
rxn12574_c0,D-Arabinose transport via proton symport
rxn12635_c0,RXN0-6974.c
rxn12649_c0,"5,6,7,8-tetrahydrofolate:NADP+ oxidoreductase"
rxn12674_c0,Enoyl-CoA hydratase/aldolase
rxn12681_c0,Vanillin: NAD oxidoreductase (34dhbald)
rxn12767_c0,(3R)-3-Hydroxyacyl-CoA:NADP+ oxidoreductase
rxn12768_c0,(R)-Hydroxyacyl-CoA:NADP oxidoreductase
rxn12769_c0,(3R)-3-Hydroxyacyl-CoA:NADP+ oxidoreductase
rxn12770_c0,(3R)-3-Hydroxyacyl-CoA:NADP+ oxidoreductase
rxn12771_c0,(3R)-3-Hydroxyacyl-CoA:NADP+ oxidoreductase
rxn12778_c0,adenine phosphoribosyltransferase
rxn12811_c0,sulfate transport via sodium symport
rxn12822_c0,L-glutamate:ferredoxin oxidoreductase (transaminating)
rxn12858_c0,Aureobasidin A resistance protein
rxn12859_c0,Aureobasidin A resistance protein
rxn12883_c0,Mannosyl phosphorylinositol ceramide synthase regulatory protein CSG2
rxn12897_c0,urea carboxylase
rxn13014_c0,Inositolphosphotransferase 1
rxn13015_c0,Inositol phosphosphingolipids phospholipase C
rxn13017_c0,Inositol phosphosphingolipids phospholipase C
rxn13018_c0,Inositol phosphosphingolipids phospholipase C
rxn13027_c0,Phosphoadenosine phosphosulfate reductase
rxn13085_c0,Spermidine synthase
rxn13116_c0,"Transport of sulfate, mitochondrial"
rxn13123_c0,"Transport of phosphatidate, mitochondrial"
rxn13152_c0,"Acyl-[acyl-carrier-protein] transporter, mitochondrial"
rxn13153_c0,"Acyl-[acyl-carrier-protein] transporter, mitochondrial"
rxn13211_c0,Acetaldehyde condensation
rxn13238_c0,ceramide-2 (C26) endoplasmic reticular transport
rxn13243_c0,coenzyme A transport (Mitochondrial)
rxn13308_c0,hydrogen peroxide nuclear transport
rxn13314_c0,L-histidine transport in via proton antiport (vacuolar)
rxn13361_c0,NAD(+) transport (Peroxisomal membrane)
rxn13395_c0,sirohydrochlorin dehydrogenase
rxn13438_c0,CDP-diacylglycerol-inositon-3-phosphatidyltransferase
rxn13477_c0,"(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 3 isopentenyl units)"
rxn13518_c0,phospholipase-C
rxn13649_c0,5'-deoxyadenosine nuclosidase
rxn13667_c0,b-ketoacyl synthetase (Iso-C14:0)
rxn13668_c0,b-ketoacyl synthetase (Iso-C15:0)
rxn13669_c0,b-ketoacyl synthetase (C15:0)
rxn13671_c0,b-ketoacyl synthetase (Iso-C16:0)
rxn13673_c0,b-ketoacyl synthetase (C17:0)
rxn13688_c0,cytochrome-c oxidase (2 protons translocated)
rxn13690_c0,dihydro or otate dehydrogenase
rxn13691_c0,dihydro or otate dehydrogenase
rxn13706_c0,succinate dehydrogenase (menaquinol 7:0 proton)
rxn13707_c0,succinate dehydrogenase (methylmenaquinol 7: 0proton)
rxn13726_c0,NADH-DEHYDROG-A-RXN.ce.cornexp.CPD-9956_UBIQUINONE-8
rxn13727_c0,NADH dehydrogenase (menaquinone-7 & 4 protons)
rxn13729_c0,NADH dehydrogenase (methylmenaquinone-7 & 4 protons)
rxn13734_c0,Nitrite Reductase
rxn13735_c0,Nitrite Reductase
rxn13741_c0,proline oxidase
rxn13753_c0,NADH-Ubiquinone Oxid or eductase (Na+ translocating)
rxn13759_c0,Arsenite transp or ter
rxn13766_c0,ATP synthase (three protons for one ATP)
rxn13773_c0,Isopentenyl phosphate isomerase
rxn13788_c0,1-pyrroline dehydrogenase
rxn13794_c0,4-Aminobutyrate transport via ABC system
rxn13812_c0,L-aspartate oxidase
rxn13849_c0,D-mannose transport via ABC system
rxn13853_c0,TRANS-RXNAVI-26732.ce.brachyexp.MANNITOL_MANNITOL
rxn13961_c0,"Parathion,reduced-flavoprotein:oxygen oxidoreductase"
rxn13990_c0,ATP:N-acetyl-D-glucosamine 1-phosphotransferase
rxn14012_c0,(E)-nonaprenyl-diphosphate:isopentenyl-diphosphate nonaprenyltranstransferase
rxn14044_c0,L-fucose:NAD+ 1-oxidoreductase
rxn14050_c0,S-sulfanylglutathione:oxygen oxidoreductase
rxn14087_c0,acetyl-[acyl-carrier-protein]: malonate S-[acyl-carrier-protein]transferase
rxn14120_c0,"5,6,7,8-tetrahydrofolate:NAD+ oxidoreductase"
rxn14123_c0,gamma-Glutamyl-beta-aminopropiononitrile amidohydrolase
rxn14167_c0,2-Aminobut-2-enoate aminohydrolase (spontaneous)
rxn14215_c0,"(2E,6E)-farnesyl-diphosphate diphosphate-lyase [(E)-beta-farnesene-forming]"
rxn14216_c0,S-adenosyl-L-methionine:tRNA 5-methylaminomethyl-2-thiouridine methyltransferase
rxn14245_c0,2-Aminoacrylate aminohydrolase
rxn14246_c0,L-homocysteine hydrogen-sulfide-lyase
rxn14256_c0,beta-D-mannoside mannohydrolase
rxn14263_c0,futalosine ribohydrolase
rxn14289_c0,Androstenedione 7alpha-hydroxylase
rxn14299_c0,(S)-dihydroorotate:quinone oxidoreductase
rxn14322_c0,5alpha-Dihydrodeoxycorticosterone:NADP+ 5-oxidoreductase
rxn14359_c0,L-methionine methanethiol-lyase
rxn14381_c0,ceramide:phosphatidylcholine cholinephosphotransferase
rxn14382_c0,L-methionine:2-oxo-acid aminotransferase
rxn15003_c0,sucrose:sucrose 1'-beta-D-fructosyltransferase
rxn15004_c0,sucrose:sucrose 1'-beta-D-fructosyltransferase
rxn15020_c0,(R)-Lactate:ferricytochrome-c-553 2-oxidoreductase
rxn15021_c0,pyruvate:pyruvate acetaldehydetransferase (decarboxylating)
rxn15022_c0,Isocitrate:NADP+ oxidoreductase (decarboxylating)
rxn15023_c0,Isocitrate:NADP+ oxidoreductase (decarboxylating)
rxn15044_c0,D-4-Hydroxy-2-oxoglutarate glyoxylate-lyase
rxn15056_c0,Isocitrate:NAD+ oxidoreductase (decarboxylating)
rxn15057_c0,Isocitrate:NAD+ oxidoreductase (decarboxylating)
rxn15061_c0,D-glucosamine-6-phosphate aminohydrolase (ketol isomerizing)
rxn15062_c0,UDP-glucose:D-fructose-6-phosphate 2-alpha-D-glucosyltransferase
rxn15063_c0,CTP:D-fructose-6-phosphate 1-phosphotransferase
rxn15064_c0,L-glutamine:D-fructose-6-phosphate isomerase (deaminating)
rxn15065_c0,UTP:D-fructose-6-phosphate 1-phosphotransferase
rxn15066_c0,ITP:D-fructose-6-phosphate 1-phosphotransferase
rxn15070_c0,D-Sorbitol 6-phosphate:NADP+ 1-oxidoreductase
rxn15094_c0,(S)-Methylmalonate semialdehyde:NAD+ oxidoreductase (CoA-propanoylating)
rxn15108_c0,ATP:D-ribose-5-phosphate diphosphotransferase
rxn15114_c0,D-ribose-5-phosphate aldose-ketose-isomerase
rxn15115_c0,"D-Ribose 1,5-phosphomutase"
rxn15116_c0,"beta-D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)"
rxn15118_c0,Uridine ribohydrolase
rxn15122_c0,galactitol:NAD+ 1-oxidoreductase
rxn15123_c0,galactitol:NAD+ 1-oxidoreductase
rxn15126_c0,galactitol:NADP+ 1-oxidoreductase
rxn15127_c0,galactitol:NADP+ 1-oxidoreductase
rxn15152_c0,R06093
rxn15155_c0,ATP:N-acetyl-D-glucosamine 6-phosphotransferase
rxn15162_c0,Adenosine ribohydrolase
rxn15165_c0,N-ribosylnicotinamide ribohydrolase
rxn15166_c0,L-cystathionine L-homocysteine-lyase (deaminating; pyruvate-forming)
rxn15167_c0,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming)
rxn15170_c0,Phosphatidylcholine 1-acylhydrolase
rxn15171_c0,citrate hydroxymutase
rxn15172_c0,citrate hydroxymutase
rxn15189_c0,xylitol:NADP+ oxidoreductase
rxn15190_c0,xylitol:NADP+ oxidoreductase
rxn15212_c0,L-Gulonate:NADP+ 6-oxidoreductase
rxn15213_c0,D-glucuronate aldose-ketose-isomerase
rxn15219_c0,ATP:D-ribulose 5-phosphotransferase
rxn15227_c0,D-arabinose aldose-ketose-isomerase
rxn15228_c0,Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase
rxn15229_c0,Guanosine ribohydrolase
rxn15238_c0,L-Arabitol:NAD+ 1-oxidoreductase
rxn15239_c0,L-Arabitol:NAD+ 1-oxidoreductase
rxn15240_c0,L-Arabitol:NADP+ 1-oxidoreductase
rxn15241_c0,L-Arabitol:NADP+ 1-oxidoreductase
rxn15248_c0,Inosine ribohydrolase
rxn15249_c0,ATP:alpha-D-glucose 6-phosphotransferase
rxn15254_c0,"phosphoenolpyruvate:N-acetyl-D-mannosamine C-(1-carboxyvinyl)transferase (phosphate-hydrolysing, 2-carboxy-2-oxoethyl-forming)"
rxn15255_c0,"phosphoenolpyruvate:N-acetyl-D-mannosamine C-(1-carboxyvinyl)transferase (phosphate-hydrolysing, 2-carboxy-2-oxoethyl-forming)"
rxn15266_c0,N-Acetylneuraminate pyruvate-lyase (N-acetyl-D-mannosamine-forming)
rxn15267_c0,N-Acetylneuraminate pyruvate-lyase (N-acetyl-D-mannosamine-forming)
rxn15271_c0,beta-D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase
rxn15276_c0,Ribitol:NAD+ 2-oxidoreductase
rxn15278_c0,Isocitrate:NADP+ oxidoreductase
rxn15279_c0,Isocitrate:NADP+ oxidoreductase
rxn15280_c0,isocitrate hydro-lyase (cis-aconitate-forming)
rxn15281_c0,isocitrate hydro-lyase (cis-aconitate-forming)
rxn15296_c0,6-Phospho-D-gluconate hydro-lyase(2-dehydro-3-deoxy-6-phospho-D-gluconate-forming)
rxn15301_c0,UDPglucose:sterol 3-O-beta-D-glucosyltransferase
rxn15302_c0,Phosphatidylcholine:sterol O-acyltransferase
rxn15307_c0,Xanthosine ribohydrolase
rxn15319_c0,N-D-ribosylpurine ribohydrolase
rxn15341_c0,Lactaldehyde:NAD+ 1-oxidoreductase
rxn15345_c0,"Propane-1,2-diol:NAD+ 1-oxidoreductase"
rxn15346_c0,"Propane-1,2-diol:NAD+ 1-oxidoreductase"
rxn15350_c0,Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase
rxn15364_c0,alpha-D-Glucose 6-phosphate ketol-isomerase
rxn15370_c0,Cysteine hydrogen-sulfide-lyase (adding HCN)
rxn15373_c0,(R)-Acetoin:NAD+ oxidoreductase
rxn15383_c0,(S)-2-Hydroxy-2-methyl-3-oxobutanoate carboxy-lyase
rxn15395_c0,O-Succinyl-L-homoserine succinate-lyase (adding cysteine)
rxn15414_c0,D-galactosyl-N-acylsphingosine galactohydrolase
rxn15417_c0,R06152
rxn15430_c0,ATP:sedoheptulose 1-phosphotransferase
rxn15466_c0,"(R)-2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)"
rxn15467_c0,"(R)-2,3-Dihydroxy-3-methylbutanoate hydro-lyase"
rxn15489_c0,3-Ureidoisobutyrate amidohydrolase
rxn15490_c0,3-Ureidoisobutyrate amidohydrolase
rxn15491_c0,(S)-2-Acetolactate pyruvate-lyase (carboxylating)
rxn15493_c0,ATP:D-fructose-6-phosphate 1-phosphotransferase
rxn15494_c0,"beta-D-Fructose 1,6-bisphosphate 1-phosphohydrolase"
rxn15500_c0,O-phosphorylhomoserine:selenocysteine Se-(3-amino-3-carboxypropyl)transferase
rxn15507_c0,L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase
rxn15511_c0,(S)-2-Acetolactate methylmutase
rxn15535_c0,Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase
rxn15630_c0,sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehydetransferase
rxn15640_c0,D-Sedoheptulose-7-phosphate:thiamin diphosphate glycolaldehydetransferase
rxn15658_c0,mannitol:NAD+ 1-oxidoreductase
rxn15659_c0,mannitol:NAD+ 1-oxidoreductase
rxn15660_c0,lactaldehyde:NADP+ oxidoreductase
rxn15668_c0,1D-myo-inositol-3-phosphate lyase (isomerizing)
rxn15669_c0,1D-myo-inositol-3-phosphate lyase (isomerizing)
rxn15670_c0,"flavanone,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)"
rxn15694_c0,enzyme N6-(dihydrolipoyl)lysine:NAD+ oxidoreductase
rxn15695_c0,3-sulfolactate bisulfite-lyase
rxn15726_c0,R08198
rxn15766_c0,beta-D-mannoside mannohydrolase
rxn15776_c0,R08677
rxn15783_c0,R08774
rxn15833_c0,2-dehydro-L-idonate:NADP+ 5-oxidoreductase
rxn15874_c0,"dTDP-6-deoxy-L-mannose:NADP+ 4-oxidoreductase (3,5-epimerizing)"
rxn15947_c0,carboxyspermidine:NADP+ oxidoreductase
rxn15949_c0,carboxyspermidine carboxy-lyase (spermidine-forming)
rxn15961_c0,"hydrogen:2-(2,3-dihydropentaprenyloxy)phenazine oxidoreductase"
rxn15964_c0,"5,10-methylenetetrahydromethanopterin:glycine hydroxymethyltransferase"
rxn15991_c0,S-(hydroxymethyl)mycothiol:NAD+ oxidoreductase
rxn16048_c0,R09186
rxn16086_c0,maleylacetate reductase
rxn16108_c0,"(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 4 isopentenyl units)"
rxn16149_c0,3-hydroxypropionate:NADP+ oxidoreductase
rxn16206_c0,5-methyltetrahydropteroyltri-L-glutamate:L-selenohomocysteine Se-methyltransferase
rxn16213_c0,methaneselenol:NADP+ oxidoreductase
rxn16218_c0,(R)-4-phosphopantoate:beta-alanine ligase (AMP-forming)
rxn16233_c0,4-hydroxyphenylpyruvate:5-amino-6-(D-ribitylamino)uracil 4-hydroxybenzyltransferase
rxn16613_c0,"D-glycero-alpha-D-manno-heptose 1,7-bisphosphate 7-phosphohydrolase"
rxn16823_c0,2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate isomerase
rxn18552_c0,ATP phosphohydrolase (disaccharide-importing)
rxn18917_c0,GriP mutase
rxn19029_c0,"2,3-dihydroxy-3-methylvalerate dehydrogenase (isomerizing)"
rxn19040_c0,aconitase
rxn19124_c0,fatty aldehyde dehydrogenase
rxn19870_c0,threonine aldolase
rxn19872_c0,dimethylallyltranstransferase
rxn19956_c0,(E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase
rxn19957_c0,(E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase
rxn20643_c0,thiC (gene name)
rxn21189_c0,"protocatechuate 2,3-dioxygenase"
rxn21190_c0,5-carboxy-2-hydroxymuconate-6-semialdehyde decarboxylase
rxn21246_c0,RXN-10945.c
rxn23042_c0,thiamine-phosphate diphosphorylase
rxn23045_c0,glycine oxidase
rxn23106_c0,lithocholate dehydrogenase
rxn24116_c0,RXN-5802.ce
rxn25123_c0,alkaline phosphatase
rxn25456_c0,RXN-9220.c
rxn25797_c0,RXN-9739.c
rxn25837_c0,RXN-9787.c
rxn25838_c0,RXN-9788.c
rxn25839_c0,ATP:[ThiS] adenylyltransferase
rxn25963_c0,N-acetylneuraminate-9-phosphatase
rxn26477_c0,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase
rxn26481_c0,(E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase
rxn27000_c0,RXN6666-4.m
rxn27259_c0,sulfate adenylyltransferase
rxn27289_c0,thiazole synthase
rxn27351_c0,TRANS-RXN-193.cd
rxn27362_c0,oxalate formate antiporter
rxn27497_c0,3-carboxy-3-hydroxy-4-methylpentanoate 3-methyl-2-oxobutanoate-lyase (CoA-acetylating)
rxn27536_c0,D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase
rxn27591_c0,3.6.3.41-RXN.ce
rxn27664_c0,Acetolactate synthase
rxn27727_c0,"coupling factors (F0, F1 and CF1)"
rxn27920_c0,GSAAMINOTRANS-RXN.d
rxn27955_c0,isocitrate dehydrogenase (NAD+)
rxn27984_c0,MALONYL-ACPDECARBOX-RXN.d
rxn28083_c0,glutamate-prephenate aminotransferase
rxn28889_c0,RXN6666-5.m
rxn28981_c0,SEDOBISALDOL-RXN.d
rxn29257_c0,TRANS-RXNBWI-115525.ce.maizeexp.CA+2_CA+2
rxn29958_c0,Glycerophosphodiester phosphodiesterase (Glycerophosphocholine)
rxn29959_c0,Glycerophosphodiester phosphodiesterase (Glycerophosphoethanolamine)
rxn30094_c0,3-oxoacyl-[acyl-carrier-protein] synthase homolog
rxn30216_c0,NAD(+) transport (Peroxisomal membrane)
rxn30452_c0,acetate transport in via protonsodium symport
rxn31154_c0,R_Ex16
rxn31225_c0,"3-oxoacyl-[acyl-carrier-protein] synthase III, chloroplast / beta-ketoacyl-ACP synthase III / 3-ketoacyl-acyl carrier protein synthase III (KAS III)"
rxn31254_c0,"3-oxoacyl-[acyl-carrier protein] reductase, chloroplast / 3-ketoacyl-acyl carrier protein reductase"
rxn31278_c0,"glutamine synthetase, putative"
rxn31279_c0,"glutamine synthetase, putative"
rxn31312_c0,2-oxoglutarate synthase
rxn31321_c0,crotonoyl-[acyl-carrier-protein] hydratase
rxn31335_c0,"fructose-bisphosphate aldolase, putative"
rxn31363_c0,"aldehyde dehydrogenase, putative / antiquitin, putative"
rxn31980_c0,"(R)-2,3-Dihydroxy-3-methylpentanoate:NADP+ oxidoreductase"
rxn32027_c0,D-arabinose-5-phosphate aldose-ketose-isomerase
rxn32060_c0,(S)-2-Acetolactate pyruvate-lyase (carboxylating)
rxn32133_c0,Glutathione reductase (NADPH)
rxn32365_c0,KDO-8PSYNTH-RXN.d
rxn32380_c0,diphosphate 5-phospho-alpha-D-ribosyltransferase
rxn32434_c0,"5,6,7,8-Tetrahydrofolate:NAD+ oxidoreductase"
rxn32446_c0,Phosphoglucosamine mutase
rxn32587_c0,isocitrate hydro-lyase (cis-aconitate-forming)
rxn32623_c0,"ditrans,hexacis-nonaprenyl-diphosphate:isopentenyl-diphosphate"
rxn32754_c0,PHOSMANMUT-RXN.d
rxn32775_c0,dGTP:pyruvate 2-O-phosphotransferase
rxn32777_c0,Methylenetetrahydrofolate dehydrogenase (NADP+)
rxn32808_c0,"ditrans,pentacis-octaprenyl-diphosphate:isopentenyl-diphosphate"
rxn32907_c0,O-succinylhomoserine (thiol)-lyase
rxn33047_c0,"ditrans,tetracis-heptaprenyl-diphosphate:isopentenyl-diphosphate"
rxn33160_c0,3-Butyn-1-al:NAD+ oxidoreductase
rxn33164_c0,Acetolactate synthase
rxn33320_c0,"ditrans,tricis-hexaprenyl-diphosphate:isopentenyl-diphosphate"
rxn33325_c0,trans-Oct-2-enoyl-CoA reductase
rxn33365_c0,XMP:pyrophosphate phosphoribosyltransferase
rxn33391_c0,2-Acetolactate pyruvate-lyase (carboxylating)
rxn33576_c0,"ditrans,dicis-pentaprenyl-diphosphate:isopentenyl-diphosphate"
rxn33589_c0,Fructose-bisphosphatase
rxn33653_c0,myo-inositol-hexakisphosphate 4-phosphohydrolase
rxn33674_c0,Di-trans-poly-cis-decaprenylcistransferase
rxn33724_c0,-
rxn33812_c0,-
rxn33813_c0,NAD+ transport (Mitochondrial/Plastidial membrane)
rxn33817_c0,-
rxn33834_c0,"trans,trans,cis-geranylgeranyl-diphosphate:isopentenyl-diphosphate"
rxn33862_c0,Ribulose Phosphate 3 Epimerase
rxn33927_c0,myo-Inositol Synthesis
rxn34241_c0,L-malate transport to chloroplast by sodium-ion symport
rxn34397_c0,"Pi:Na+ symporter, chloroplast"
rxn34724_c0,RXN-9548.d
rxn37863_c0,Galactowaldenase
rxn38002_c0,6PFRUCTPHOS-RXN.e
rxn38081_c0,DHOdehase
rxn38151_c0,HOMOSERKIN-RXN.e
rxn38189_c0,NUCLEOSIDE-TRIPHOSPHATASE-RXN.d.maizeexp.TDP_TTP
rxn38254_c0,phenylalanine transaminase
rxn38273_c0,PRPPSYN-RXN.e
rxn38279_c0,Nicotinamidase
rxn38529_c0,ubiquinol oxidase
rxn38862_c0,ALDEHYDE DEHYDROGENASE
rxn38971_c0,RXN-6903.m.chlamyexp.NADP_NADPH
rxn38972_c0,RXN-6903.m.chlamyexp.NAD_NADH
rxn39175_c0,TrnRxn_cpd03662
rxn39250_c0,5-deoxyadenosine phosphorylase
rxn41427_c0,L-aspartate semialdehyde sulfurtransferase
rxn41668_c0,5-hydroxybenzimidazole synthase
rxn42355_c0,rxn42355_c0
rxn43262_c0,Deoxycholate transporter
rxn43368_c0,rxn43368_c0
rxn45543_c0,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase
rxn90005_c0,ATP phosphohydrolase (lbeta-lactose importing)
rxn90009_c0,Lacto-N-biose ABC transporter
rxn90017_c0,2-iminoacetate synthase
rxn90019_c0,folate ABC transporter
rxn90022_c0,Acetone diffusion
rxn90023_c0,rxn90023_c0
rxn90033_c0,"beta-amylase (exo, acting on 4 maltose residues at non-reducing end)"
rxn90037_c0,alpha or beta glcosidase (acting on maltoundecaose)
rxn90039_c0,"gamma-amylase (exo, acting on maltotridecaose)"
rxn90043_c0,"Pullulanase (exo, acting on n27-Starch with 3 alpha1-4 bonds)"
rxn90044_c0,"Pullulanase (exo, acting on n19-Starch with 3 alpha1-4 bonds)"
rxn90058_c0,Coenzyme B:coenzyme M:methanophenazine oxidoreductase (chemiosmosis)
rxn90059_c0,"hydrogen:2-(2,3-dihydropentaprenyloxy)phenazine oxidoreductase  (chemiosmosis)"
rxn90070_c0,formate dehydrogenase (ferredoxin)
rxn90071_c0,methylene tetrahydrofolate reductase (bifurcating)
rxn90072_c0,formate dehydrogenase (hydrogenase)
rxn90086_c0,Taxofolin isomerase
rxn90087_c0,Alphitonine decarboxylase (oxidative)
rxn90112_c0,Extracellular cellulose degradation
rxn90113_c0,Extracellular xylan degradation
rxn90114_c0,Extracellular xylooligosaccharide degradation
rxn90115_c0,asparaginyl-tRNA synthase (glutamine-hydrolysing)
